arm,km,layer,x,y,bed_raw,bed,bed_env,status_L,d_L,lon_L,lat_L,z_L,slope_L,sig_L,stage_L,flags_L,status_R,d_R,lon_R,lat_R,z_R,slope_R,sig_R,stage_R,flags_R,stage,stage_n,width,Rc,turn_deg,outer,dh,dh_sig,v_super,v_lo,v_hi,v_quality,A,Q,Fr,valid_frac,changed_L,changed_R,d_pre_L,d_pre_R,d_start_L,d_start_R,d_last_L,d_last_R,prebare_L,prebare_R,outlier_L,outlier_R,dem_src_L,dem_src_R,bridged
main,57.5,s2chg,323389.0,3104051.4,805.79297,805.79297,805.79297,ok,145.0,85.204216,28.049293,846.4,1.10,16.98,40.64911,,ok,45.00,85.202771,28.050291,824.7,2.10,32.05,18.92926,,29.79,2,190.0,558.4,30.57,R,-21.72,36.28,,,,,,,,0.84,1,1,35.00,25.00,0.00,0.00,,,0,0,0,0,1,1,0
main,57.6,s2,323332.8,3103971.1,803.3905,803.3905,803.3905,ok,135.0,85.203746,28.048871,825.8,1.03,15.84,22.380371,,ok,55.0,85.202066,28.049517,865.9,1.14,17.57,62.54315,prebare-at-trim;no-change-in-run,22.38,1,190.0,607.3,28.08,R,40.16,23.65,35.49,16.70,61.0,weak,,,1.74,0.86,1,0,25.00,55.0,0.00,0.00,,,0,1,,,1,1,0
main,57.6,s2chg,323332.8,3103971.1,803.3905,803.3905,803.3905,ok,135.0,85.203746,28.048871,825.8,1.03,15.84,22.380371,,ok,55.0,85.202066,28.049517,865.9,1.14,17.57,62.54315,prebare-at-trim;no-change-in-run,22.38,1,190.0,607.3,28.08,R,40.16,23.65,35.49,16.70,61.0,weak,,,1.74,0.86,1,0,25.00,55.0,0.00,0.00,,,0,1,0,,1,1,0
main,57.7,s2,323325.3,3103871.9,799.8168,799.8168,799.8168,ok,105.0,85.203448,28.048187,818.1,0.53,8.35,18.316528,,ok,115.0,85.201399,28.048721,877.1,0.82,12.68,77.23761,prebare-at-trim;no-change-in-run,18.32,1,220.0,2798.1,5.91,R,58.9,15.18,85.7,54.2,131.0,weak,,,3.96,0.81,1,0,25.00,115.0,0.00,0.00,,,0,1,,,1,1,0
main,57.7,s2chg,323325.3,3103871.9,799.8168,799.8168,799.8168,ok,105.0,85.203448,28.048187,818.1,0.53,8.35,18.316528,,ok,115.0,85.201399,28.048721,877.1,0.82,12.68,77.23761,prebare-at-trim;no-change-in-run,18.32,1,220.0,2798.1,5.91,R,58.9,15.18,85.7,54.2,131.0,weak,,,3.96,0.81,1,0,25.00,115.0,0.00,0.00,,,0,1,0,,1,1,0
main,57.8,s2,323290.9,3103779.4,796.97876,796.97876,796.97876,ok,115.0,85.203189,28.047266,826.8,0.84,12.96,29.819824,,ok,95.0,85.201275,28.047876,824.3,0.83,12.89,27.274597,,28.55,2,210.0,1965.3,8.58,L,2.55,18.28,,,,,,,,0.81,1,1,65.0,35.00,0.00,0.00,,,0,0,,,1,1,0
main,57.8,s2chg,323290.9,3103779.4,796.97876,796.97876,796.97876,ok,115.0,85.203189,28.047266,826.8,0.84,12.96,29.819824,,ok,55.0,85.201658,28.047754,804.5,0.30,5.01,7.4854736,,18.65,2,170.0,1965.3,8.58,L,22.33,13.89,50.3,22.71,87.3,weak,,,3.72,0.81,1,1,65.0,35.00,0.00,0.00,,,0,0,0,0,1,1,0
main,57.9,s2,323245.6,3103690.5,793.7978,793.7978,793.7978,ok,85.0,85.202419,28.046476,825.0,0.71,11.09,31.217834,,ok,95.0,85.200866,28.047151,826.6,0.62,9.72,32.79474,,32.01,2,180.0,853.8,19.79,L,-1.58,14.75,,,,,,,,0.86,1,1,35.00,25.00,0.00,0.00,,,0,0,,,1,1,0
main,57.9,s2chg,323245.6,3103690.5,793.7978,793.7978,793.7978,ok,85.0,85.202419,28.046476,825.0,0.71,11.09,31.217834,,ok,95.0,85.200866,28.047151,826.6,0.62,9.72,32.79474,,32.01,2,180.0,853.8,19.79,L,-1.58,14.75,,,,,,,,0.86,1,1,35.00,25.00,0.00,0.00,,,0,0,0,0,1,1,0
main,58.0,s2,323200.2,3103601.7,790.60345,790.60345,790.60345,no-bare,,,,,,,,,ok,95.0,85.200462,28.046415,813.7,0.41,6.62,23.098145,,23.10,1,,808.5,21.10,,,,,,,,,,,0.87,,1,,35.00,,10.00,,,,0,,,,1,0
main,58.0,s2chg,323200.2,3103601.7,790.60345,790.60345,790.60345,no-bare,,,,,,,,,ok,95.0,85.200462,28.046415,813.7,0.41,6.62,23.098145,,23.10,1,,808.5,21.10,,,,,,,,,,,0.87,,1,,35.00,,10.00,,,,0,,0,,1,0
main,58.1,s2,323149.0,3103516.7,788.85345,788.85345,788.85345,truncated,,,,,,,,,ok,115.0,85.199883,28.045859,812.8,0.47,9.81,23.940918,,23.94,1,,678.6,25.48,,,,,,,,,,,0.82,,1,,35.00,0.00,0.00,10.00,,,0,,,,0,0
main,58.1,s2chg,323149.0,3103516.7,788.85345,788.85345,788.85345,truncated,,,,,,,,,ok,115.0,85.199883,28.045859,812.8,0.47,9.81,23.940918,,23.94,1,,678.6,25.48,,,,,,,,,,,0.82,,1,,35.00,0.00,0.00,10.00,,,0,,0,,0,0
main,58.2,s2,323069.1,3103456.6,786.5025,786.5025,786.5025,truncated,,,,,,,,,ok,125.0,85.199139,28.045486,812.9,0.57,8.97,26.399048,,26.40,1,,1014.3,16.80,,,,,,,,,,,0.84,,1,,45.00,0.00,0.00,60.0,,,0,,,,1,0
main,58.2,s2chg,323069.1,3103456.6,786.5025,786.5025,786.5025,truncated,,,,,,,,,ok,125.0,85.199139,28.045486,812.9,0.57,8.97,26.399048,,26.40,1,,1014.3,16.80,,,,,,,,,,,0.84,,1,,45.00,0.00,0.00,60.0,,,0,,0,,1,0
main,58.3,s2,322988.7,3103397.1,782.94965,782.94965,782.94965,ok,75.0,85.199545,28.043605,829.0,0.95,14.64,46.023376,,ok,115.0,85.198452,28.044909,826.3,0.77,11.87,43.36743,,44.70,2,190.0,2545.6,6.69,L,2.66,18.85,,,,,,,,0.78,1,1,25.00,45.00,0.00,0.00,,,0,0,,,1,1,0
main,58.3,s2chg,322988.7,3103397.1,782.94965,782.94965,782.94965,ok,75.0,85.199545,28.043605,829.0,0.95,14.64,46.023376,,ok,115.0,85.198452,28.044909,826.3,0.77,11.87,43.36743,,44.70,2,190.0,2545.6,6.69,L,2.66,18.85,,,,,,,,0.78,1,1,25.00,45.00,0.00,0.00,,,0,0,0,0,1,1,0
main,58.4,s2,322906.8,3103339.8,780.2051,780.2051,780.2051,ok,65.0,85.198667,28.043156,842.0,0.92,16.84,61.824524,,ok,85.0,85.197799,28.044157,812.4,0.76,11.77,32.23877,,47.03,2,150.0,10209.3,1.68,,,,,,,,,,,0.98,1,1,25.00,55.0,0.00,0.00,,,0,0,,,0,1,0
main,58.4,s2chg,322906.8,3103339.8,780.2051,780.2051,780.2051,ok,65.0,85.198667,28.043156,842.0,0.92,16.84,61.824524,,ok,85.0,85.197799,28.044157,812.4,0.76,11.77,32.23877,,47.03,2,150.0,10209.3,1.68,,,,,,,,,,,0.98,1,1,25.00,55.0,0.00,0.00,,,0,0,1,0,0,1,0
main,58.5,s2,322827.0,3103279.7,776.2425,776.2425,776.2425,truncated,,,,,,,,,truncated,,,,,,,,,,0,,8235.6,2.09,,,,,,,,,,,0.78,,,,,,,,,,,,,,,0
main,58.5,s2chg,322827.0,3103279.7,776.2425,776.2425,776.2425,truncated,,,,,,,,,truncated,,,,,,,,,,0,,8235.6,2.09,,,,,,,,,,,0.78,,,,,,,,,,,,,,,0
main,58.6,s2,322750.6,3103215.3,775.3764,775.3764,775.3764,truncated,,,,,,,,,truncated,,,,,,,,,,0,,4001.1,4.28,,,,,,,,,,,0.74,,,,,,,,,,,,,,,0
main,58.6,s2chg,322750.6,3103215.3,775.3764,775.3764,775.3764,truncated,,,,,,,,,truncated,,,,,,,,,,0,,4001.1,4.28,,,,,,,,,,,0.74,,,,,,,,,,,,,,,0
main,58.7,s2,322670.0,3103156.1,772.98816,772.98816,772.98816,no-bare,,,,,,,,,ok,105.0,85.195254,28.042581,802.0,0.62,9.71,28.97705,,28.98,1,,1635.9,10.46,,,,,,,,,,,0.85,,1,,45.00,,10.00,,,,0,,,,1,0
main,58.7,s2chg,322670.0,3103156.1,772.98816,772.98816,772.98816,no-bare,,,,,,,,,ok,105.0,85.195254,28.042581,802.0,0.62,9.71,28.97705,,28.98,1,,1635.9,10.46,,,,,,,,,,,0.85,,1,,45.00,,10.00,,,,0,,0,,1,0
main,58.8,s2,322591.6,3103094.3,770.7811,770.7811,770.7811,truncated,,,,,,,,,ok,95.0,85.194473,28.041895,808.2,1.04,16.02,37.444885,,37.44,1,,798.3,21.45,,,,,,,,,,,0.87,,1,,45.00,0.00,0.00,10.00,,,0,,,,1,0
main,58.8,s2chg,322591.6,3103094.3,770.7811,770.7811,770.7811,truncated,,,,,,,,,ok,95.0,85.194473,28.041895,808.2,1.04,16.02,37.444885,,37.44,1,,798.3,21.45,,,,,,,,,,,0.87,,1,,45.00,0.00,0.00,10.00,,,0,,0,,1,0
main,58.9,s2,322528.1,3103017.4,768.9773,768.9773,768.9773,truncated,,,,,,,,,truncated,,,,,,,,,,0,,597.1,28.64,,,,,,,,,,,0.76,,,,,0.00,0.00,10.00,30.00,,,,,,,0
main,58.9,s2chg,322528.1,3103017.4,768.9773,768.9773,768.9773,truncated,,,,,,,,,truncated,,,,,,,,,,0,,597.1,28.64,,,,,,,,,,,0.76,,,,,0.00,0.00,10.00,30.00,,,,,,,0
main,59.0,s2,322472.5,3102934.5,767.78564,767.78564,767.78564,truncated,,,,,,,,,ok,85.0,85.193198,28.040167,807.8,1.28,19.61,40.026245,,40.03,1,,491.0,34.99,,,,,,,,,,,0.95,,1,,35.00,0.00,0.00,100.0,,,0,,,,1,0
main,59.0,s2chg,322472.5,3102934.5,767.78564,767.78564,767.78564,ok,55.0,85.194403,28.039684,773.0,0.28,4.64,5.210205,,ok,85.0,85.193198,28.040167,807.8,1.28,19.61,40.026245,,22.62,2,140.0,491.0,34.99,R,34.82,20.15,34.61,16.48,59.3,weak,,,2.32,0.95,1,1,35.00,35.00,0.00,0.00,,,0,0,1,0,1,1,0
main,59.1,s2,322443.0,3102840.0,766.16205,766.16205,766.16205,ok,135.0,85.194941,28.038747,792.4,0.61,9.60,26.256287,,ok,75.0,85.192960,28.039157,827.7,0.86,13.22,61.545837,,43.90,2,210.0,460.3,37.05,R,35.29,16.34,27.55,14.81,45.41,strong,6316,147876,1.33,1.00,1,1,75.0,25.00,0.00,0.00,,,0,0,,,1,1,0
main,59.1,s2chg,322443.0,3102840.0,766.16205,766.16205,766.16205,ok,135.0,85.194941,28.038747,792.4,0.61,9.60,26.256287,,ok,75.0,85.192960,28.039157,827.7,0.86,13.22,61.545837,,43.90,2,210.0,460.3,37.05,R,35.29,16.34,27.55,14.81,45.41,strong,6316,147876,1.33,1.00,1,1,75.0,25.00,0.00,0.00,,,0,0,0,1,1,1,0
main,59.2,s2,322429.3,3102741.5,765.70374,765.70374,765.70374,ok,155.0,85.195054,28.038154,791.9,1.23,18.83,26.162842,,ok,115.0,85.192411,28.038100,801.9,0.53,8.40,36.183533,,31.17,2,270.0,413.3,41.34,R,10.02,20.62,,,,,,,,1.00,1,1,105.0,75.0,0.00,0.00,,,0,0,,,1,1,0
main,59.2,s2chg,322429.3,3102741.5,765.70374,765.70374,765.70374,ok,155.0,85.195054,28.038154,791.9,1.23,18.83,26.162842,,ok,115.0,85.192411,28.038100,801.9,0.53,8.40,36.183533,,31.17,2,270.0,413.3,41.34,R,10.02,20.62,,,,,,,,1.00,1,1,105.0,75.0,0.00,0.00,,,0,0,0,0,1,1,0
main,59.3,s2,322438.0,3102643.1,764.7828,764.7828,764.7828,ok,145.0,85.195008,28.037565,791.6,0.90,13.89,26.7948,,ok,105.0,85.192652,28.037000,796.7,0.63,9.82,31.896729,,29.35,2,250.0,573.2,29.54,R,5.10,17.01,,,,,,,,1.00,1,1,115.0,45.00,0.00,0.00,,,0,0,,,1,1,0
main,59.3,s2chg,322438.0,3102643.1,764.7828,764.7828,764.7828,ok,145.0,85.195008,28.037565,791.6,0.90,13.89,26.7948,,ok,105.0,85.192652,28.037000,796.7,0.63,9.82,31.896729,,29.35,2,250.0,573.2,29.54,R,5.10,17.01,,,,,,,,1.00,1,1,115.0,45.00,0.00,0.00,,,0,0,0,0,1,1,0
main,59.4,s2,322477.0,3102551.6,764.0731,764.0731,764.0731,ok,125.0,85.195146,28.036880,799.9,1.17,17.93,35.836548,,ok,135.0,85.192850,28.035912,786.5,0.68,10.58,22.399292,,29.12,2,260.0,2292.4,7.19,R,-13.44,20.82,,,,,,,,1.00,1,1,105.0,105.0,0.00,0.00,,,0,0,,,1,1,0
main,59.4,s2chg,322477.0,3102551.6,764.0731,764.0731,764.0731,ok,125.0,85.195146,28.036880,799.9,1.17,17.93,35.836548,,ok,135.0,85.192850,28.035912,786.5,0.68,10.58,22.399292,,29.12,2,260.0,2292.4,7.19,R,-13.44,20.82,,,,,,,,1.00,1,1,105.0,105.0,0.00,0.00,,,0,0,0,0,1,1,0
main,59.5,s2,322536.4,3102471.4,762.7165,762.7165,762.7165,truncated,,,,,,,,,ok,185.0,85.192938,28.035146,790.4,0.63,9.90,27.719788,,27.72,1,,711.1,23.68,,,,,,,,,,,0.71,,1,,145.0,100.0,20.00,100.0,,,0,,,,1,0
main,59.5,s2chg,322536.4,3102471.4,762.7165,762.7165,762.7165,truncated,,,,,,,,,ok,185.0,85.192938,28.035146,790.4,0.63,9.90,27.719788,,27.72,1,,711.1,23.68,,,,,,,,,,,0.71,,1,,145.0,100.0,20.00,100.0,,,0,,0,,1,0
main,59.6,s2,322550.8,3102374.8,761.9171,761.9171,761.9171,truncated,,,,,,,,,truncated,,,,,,,,,,0,,419.5,40.27,,,,,,,,,,,0.55,,,,,0.00,0.00,0.00,30.00,,,,,,,0
main,59.6,s2chg,322550.8,3102374.8,761.9171,761.9171,761.9171,truncated,,,,,,,,,truncated,,,,,,,,,,0,,419.5,40.27,,,,,,,,,,,0.55,,,,,0.00,0.00,0.00,30.00,,,,,,,0
main,59.7,s2,322545.6,3102275.3,759.4793,759.4793,759.4793,truncated,,,,,,,,,truncated,,,,,,,,,,0,,451.4,37.19,,,,,,,,,,,0.45,,,,,,,,,,,,,,,0
main,59.7,s2chg,322545.6,3102275.3,759.4793,759.4793,759.4793,truncated,,,,,,,,,truncated,,,,,,,,,,0,,451.4,37.19,,,,,,,,,,,0.45,,,,,,,,,,,,,,,0
main,59.8,s2,322525.9,3102178.6,760.2385,759.4793,759.4793,truncated,,,,,,,,,ok,165.0,85.193063,28.033537,799.1,2.57,39.06,39.621887,,39.62,1,,684.4,24.77,,,,,,,,,,,0.56,,1,,145.0,0.00,0.00,70.0,,,0,,,,1,0
main,59.8,s2chg,322525.9,3102178.6,760.2385,759.4793,759.4793,truncated,,,,,,,,,ok,165.0,85.193063,28.033537,799.1,2.57,39.06,39.621887,,39.62,1,,684.4,24.77,,,,,,,,,,,0.56,,1,,145.0,0.00,0.00,70.0,,,0,,0,,1,0
main,59.9,s2,322464.8,3102101.5,760.0942,759.4793,759.4793,ok,155.0,85.195364,28.031769,794.8,0.86,13.34,35.339966,,ok,115.0,85.192978,28.032780,793.8,0.85,13.21,34.295044,,34.82,2,270.0,10169.0,1.64,,,,,,,,,,,0.70,1,1,95.0,75.0,0.00,0.00,,,0,0,,,1,1,0
main,59.9,s2chg,322464.8,3102101.5,760.0942,759.4793,759.4793,ok,155.0,85.195364,28.031769,794.8,0.86,13.34,35.339966,,ok,115.0,85.192978,28.032780,793.8,0.85,13.21,34.295044,,34.82,2,270.0,10169.0,1.64,,,,,,,,,,,0.70,1,1,95.0,75.0,0.00,0.00,,,0,0,0,0,1,1,0
main,60.0,s2,322430.6,3102007.9,759.5016,759.4793,759.4793,ok,205.0,85.195575,28.030910,802.2,1.83,27.94,42.74005,,ok,65.0,85.193078,28.031681,786.0,1.11,17.10,26.535767,,34.64,2,270.0,1031.2,16.21,R,-16.20,32.76,,,,,,,,0.71,1,1,95.0,25.00,0.00,0.00,,,0,0,,,1,1,0
main,60.0,s2chg,322430.6,3102007.9,759.5016,759.4793,759.4793,ok,205.0,85.195575,28.030910,802.2,1.83,27.94,42.74005,,ok,65.0,85.193078,28.031681,786.0,1.11,17.10,26.535767,,34.64,2,270.0,1031.2,16.21,R,-16.20,32.76,,,,,,,,0.71,1,1,95.0,25.00,0.00,0.00,,,0,0,0,0,1,1,0
main,60.1,s2,322393.2,3101916.1,756.7814,756.7814,756.7814,ok,225.0,85.195495,28.030348,792.7,0.22,3.87,35.91931,,ok,55.0,85.192785,28.030743,785.2,0.67,10.37,28.39978,prebare-at-trim;no-change-in-run,35.92,1,280.0,663.3,25.67,R,-7.52,11.07,,,,,,,,0.67,1,0,35.00,55.0,50.00,30.00,,,0,1,,,1,1,0
main,60.1,s2chg,322393.2,3101916.1,756.7814,756.7814,756.7814,ok,225.0,85.195495,28.030348,792.7,0.22,3.87,35.91931,,ok,55.0,85.192785,28.030743,785.2,0.67,10.37,28.39978,prebare-at-trim;no-change-in-run,35.92,1,280.0,663.3,25.67,R,-7.52,11.07,,,,,,,,0.67,1,0,35.00,55.0,50.00,30.00,,,0,1,0,,1,1,0
main,60.2,s2,322384.1,3101816.8,754.02563,754.02563,754.02563,truncated,,,,,,,,,truncated,,,,,,,,,,0,,3267.6,5.07,,,,,,,,,,,0.60,,,,,,,,,,,,,,,0
main,60.2,s2chg,322384.1,3101816.8,754.02563,754.02563,754.02563,truncated,,,,,,,,,truncated,,,,,,,,,,0,,3267.6,5.07,,,,,,,,,,,0.60,,,,,,,,,,,,,,,0
main,60.3,s2,322395.0,3101719.7,747.35156,747.35156,747.35156,ok,155.0,85.194855,28.028790,788.9,1.49,22.78,41.56958,,ok,145.0,85.191915,28.029000,747.6,0.31,5.12,0.21325684,,20.89,2,300.0,694.3,23.67,L,41.36,23.34,30.64,14.84,52.2,weak,,,2.14,0.87,1,1,55.0,85.0,0.00,0.00,,,0,0,,,1,1,0
main,60.3,s2chg,322395.0,3101719.7,747.35156,747.35156,747.35156,ok,155.0,85.194855,28.028790,788.9,1.49,22.78,41.56958,,ok,145.0,85.191915,28.029000,747.6,0.31,5.12,0.21325684,,20.89,2,300.0,694.3,23.67,L,41.36,23.34,30.64,14.84,52.2,weak,,,2.14,0.87,1,1,55.0,85.0,0.00,0.00,,,0,0,0,1,1,1,0
main,60.4,s2,322387.3,3101620.8,742.683,742.683,742.683,ok,85.0,85.194030,28.027743,783.4,0.74,11.51,40.710205,no-change-in-run,ok,185.0,85.191566,28.028594,753.8,0.84,13.06,11.147217,,11.15,1,270.0,328.6,52.4,L,29.56,17.41,18.79,8.84,32.27,weak,,,1.18,0.93,0,1,75.0,85.0,0.00,0.00,,,0,0,,,1,1,0
main,60.4,s2chg,322387.3,3101620.8,742.683,742.683,742.683,ok,85.0,85.194030,28.027743,783.4,0.74,11.51,40.710205,no-change-in-run,ok,105.0,85.192324,28.028332,744.4,0.07,1.97,1.6832275,no-change-in-run,,0,190.0,328.6,52.4,L,39.03,11.68,25.73,15.81,39.97,weak,,,1.78,0.93,0,0,75.0,85.0,0.00,0.00,,,0,0,,,1,1,0
main,60.5,s2,322331.4,3101539.2,737.6779,737.6779,737.6779,ok,65.0,85.193179,28.026910,773.1,1.23,18.81,35.41217,,ok,155.0,85.191555,28.028140,738.4,0.17,3.18,0.73864746,,18.08,2,220.0,298.6,57.4,L,34.67,19.07,21.49,10.58,36.46,weak,,,1.61,0.85,1,1,25.00,35.00,0.00,0.00,,,0,0,,,1,1,0
main,60.5,s2chg,322331.4,3101539.2,737.6779,737.6779,737.6779,ok,65.0,85.193179,28.026910,773.1,1.23,18.81,35.41217,,ok,155.0,85.191555,28.028140,738.4,0.17,3.18,0.73864746,,18.08,2,220.0,298.6,57.4,L,34.67,19.07,21.49,10.58,36.46,weak,,,1.61,0.85,1,1,25.00,35.00,0.00,0.00,,,0,0,0,1,1,1,0
main,60.6,s2,322252.3,3101479.6,733.84644,733.84644,733.84644,ok,115.0,85.192453,28.025841,789.6,0.85,13.14,55.76587,,ok,155.0,85.191192,28.027903,737.0,0.27,4.58,3.1517944,,29.46,2,270.0,411.0,40.89,L,52.6,13.91,28.03,17.64,42.96,weak,,,1.65,0.79,1,1,45.00,75.0,30.00,30.00,,,0,0,,,1,1,0
main,60.6,s2chg,322252.3,3101479.6,733.84644,733.84644,733.84644,ok,115.0,85.192453,28.025841,789.6,0.85,13.14,55.76587,,ok,155.0,85.191192,28.027903,737.0,0.27,4.58,3.1517944,,29.46,2,270.0,411.0,40.89,L,52.6,13.91,28.03,17.64,42.96,weak,,,1.65,0.79,1,1,45.00,75.0,30.00,30.00,,,0,0,0,1,1,1,0
main,60.7,s2,322158.4,3101451.5,732.2956,732.2956,732.2956,truncated,,,,,,,,,ok,135.0,85.190511,28.027547,748.8,0.32,5.29,16.496033,,16.50,1,,1074.4,15.53,,,,,,,,,,,0.83,,1,,65.0,0.00,0.00,10.00,,,0,,,,1,0
main,60.7,s2chg,322158.4,3101451.5,732.2956,732.2956,732.2956,truncated,,,,,,,,,ok,135.0,85.190511,28.027547,748.8,0.32,5.29,16.496033,,16.50,1,,1074.4,15.53,,,,,,,,,,,0.83,,1,,65.0,0.00,0.00,10.00,,,0,,0,,1,0
main,60.8,s2,322061.6,3101430.9,729.17267,729.17267,729.17267,ok,125.0,85.190406,28.025230,758.5,1.10,16.87,29.278564,,ok,145.0,85.189501,28.027435,750.2,0.27,4.56,21.048706,,25.16,2,270.0,1783.2,9.40,R,-8.23,17.47,,,,,,,,1.00,1,1,105.0,75.0,0.00,0.00,,,0,0,,,1,1,0
main,60.8,s2chg,322061.6,3101430.9,729.17267,729.17267,729.17267,ok,125.0,85.190406,28.025230,758.5,1.10,16.87,29.278564,,ok,145.0,85.189501,28.027435,750.2,0.27,4.56,21.048706,,25.16,2,270.0,1783.2,9.40,R,-8.23,17.47,,,,,,,,1.00,1,1,105.0,75.0,0.00,0.00,,,0,0,0,0,1,1,0
main,60.9,s2,321972.3,3101386.6,725.0034,725.0034,725.0034,ok,115.0,85.189588,28.024949,754.2,1.50,22.96,29.169617,,ok,225.0,85.188086,28.027612,793.9,0.73,11.41,68.896545,prebare-at-trim,29.17,1,340.0,944.4,17.92,R,39.73,25.63,32.90,14.38,57.5,weak,,,1.50,1.00,1,1,85.0,75.0,0.00,0.00,,,0,1,,,1,1,0
main,60.9,s2chg,321972.3,3101386.6,725.0034,725.0034,725.0034,ok,115.0,85.189588,28.024949,754.2,1.50,22.96,29.169617,,ok,125.0,85.188541,28.026805,744.9,0.30,4.93,19.882202,,24.53,2,240.0,944.4,17.92,R,-9.29,23.48,,,,,,,,1.00,1,1,85.0,75.0,0.00,0.00,,,0,0,0,0,1,1,0
main,61.0,s2,321882.1,3101345.7,721.0519,721.0519,721.0519,ok,105.0,85.188763,28.024718,771.4,1.24,21.80,50.307495,,ok,155.0,85.187297,28.026561,748.3,0.63,9.91,27.207825,,38.76,2,260.0,586.9,28.97,R,-23.10,23.94,,,,,,,,1.00,1,1,55.0,55.0,0.00,0.00,,,0,0,,,0,1,0
main,61.0,s2chg,321882.1,3101345.7,721.0519,721.0519,721.0519,ok,105.0,85.188763,28.024718,771.4,1.24,21.80,50.307495,,ok,155.0,85.187297,28.026561,748.3,0.63,9.91,27.207825,,38.76,2,260.0,586.9,28.97,R,-23.10,23.94,,,,,,,,1.00,1,1,55.0,55.0,0.00,0.00,,,0,0,0,0,0,1,0
main,61.1,s2,321810.6,3101278.4,718.16736,718.16736,718.16736,ok,65.0,85.187870,28.024438,756.2,1.25,19.18,38.03839,,ok,175.0,85.186295,28.025972,747.9,0.67,10.37,29.716003,,33.88,2,240.0,570.0,29.59,R,-8.32,21.81,,,,,,,,0.96,1,1,15.00,145.0,0.00,0.00,,,0,0,,,1,1,0
main,61.1,s2chg,321810.6,3101278.4,718.16736,718.16736,718.16736,ok,65.0,85.187870,28.024438,756.2,1.25,19.18,38.03839,,ok,175.0,85.186295,28.025972,747.9,0.67,10.37,29.716003,,33.88,2,240.0,570.0,29.59,R,-8.32,21.81,,,,,,,,0.96,1,1,15.00,145.0,0.00,0.00,,,0,0,0,0,1,1,0
main,61.2,s2,321736.0,3101213.1,717.299,717.299,717.299,ok,45.00,85.187053,28.024044,757.9,0.90,13.87,40.610046,,ok,235.0,85.184742,28.025359,752.2,0.48,7.54,34.869324,,37.74,2,280.0,434.8,39.54,R,-5.74,15.79,,,,,,,,1.00,1,1,15.00,125.0,0.00,0.00,,,0,0,,,1,1,0
main,61.2,s2chg,321736.0,3101213.1,717.299,717.299,717.299,ok,45.00,85.187053,28.024044,757.9,0.90,13.87,40.610046,,ok,235.0,85.184742,28.025359,752.2,0.48,7.54,34.869324,,37.74,2,280.0,434.8,39.54,R,-5.74,15.79,,,,,,,,1.00,1,1,15.00,125.0,0.00,0.00,,,0,0,0,0,1,1,0
main,61.3,s2,321694.5,3101122.7,714.44385,714.44385,714.44385,ok,35.00,85.186588,28.023321,732.2,1.61,24.63,17.785828,,truncated,,,,,,,,,17.79,1,,460.8,37.06,,,,,,,,,,,0.99,1,,15.00,,0.00,0.00,,40.00,0,,,,1,,0
main,61.3,s2chg,321694.5,3101122.7,714.44385,714.44385,714.44385,ok,35.00,85.186588,28.023321,732.2,1.61,24.63,17.785828,,truncated,,,,,,,,,17.79,1,,460.8,37.06,,,,,,,,,,,0.99,1,,15.00,,0.00,0.00,,40.00,0,,0,,1,,0
main,61.4,s2,321670.1,3101026.3,713.2714,713.2714,713.2714,truncated,,,,,,,,,truncated,,,,,,,,,,0,,380.4,44.05,,,,,,,,,,,0.97,,,,,0.00,0.00,30.00,30.00,,,,,,,0
main,61.4,s2chg,321670.1,3101026.3,713.2714,713.2714,713.2714,truncated,,,,,,,,,truncated,,,,,,,,,,0,,380.4,44.05,,,,,,,,,,,0.97,,,,,0.00,0.00,30.00,30.00,,,,,,,0
main,61.5,s2,321663.8,3100927.1,711.1519,711.1519,711.1519,ok,55.0,85.186526,28.021695,746.2,0.45,7.19,35.081604,,ok,215.0,85.183896,28.021454,759.3,0.23,4.03,48.1015,prebare-at-trim,35.08,1,270.0,399.8,42.67,R,13.02,8.24,13.75,6.11,23.95,weak,,,0.68,1.00,1,1,15.00,85.0,0.00,0.00,,,0,1,,,1,1,0
main,61.5,s2chg,321663.8,3100927.1,711.1519,711.1519,711.1519,ok,55.0,85.186526,28.021695,746.2,0.45,7.19,35.081604,,ok,195.0,85.184098,28.021472,754.4,0.26,4.35,43.227966,,39.15,2,250.0,399.8,42.67,R,8.15,8.40,,,,,,,,1.00,1,1,15.00,85.0,0.00,0.00,,,0,0,0,0,1,1,0
main,61.6,s2,321679.0,3100828.7,709.1619,709.1619,709.1619,truncated,,,,,,,,,truncated,,,,,,,,,,0,,601.3,27.50,,,,,,,,,,,0.97,,,,,0.00,0.00,0.00,20.00,,,,,,,0
main,61.6,s2chg,321679.0,3100828.7,709.1619,709.1619,709.1619,truncated,,,,,,,,,truncated,,,,,,,,,,0,,601.3,27.50,,,,,,,,,,,0.97,,,,,0.00,0.00,0.00,20.00,,,,,,,0
main,61.7,s2,321742.7,3100753.9,705.15546,705.15546,705.15546,ok,95.0,85.187652,28.020485,726.6,1.44,22.06,21.457764,,truncated,,,,,,,,,21.46,1,,2812.2,5.73,,,,,,,,,,,0.94,1,,55.0,,0.00,0.00,,0.00,0,,,,1,,0
